EntityId,EntityType,OrganizationName,Address1,Address2,City,State,Zip,County,GeoLat,GeoLong,Phone,NPI,Specialty1,SpecialtyDesc1,Specialty2,SpecialtyDesc2,Specialty3,SpecialtyDesc3,Specialty4,SpecialtyDesc4,Specialty5,SpecialtyDesc5
140855,2,DENNIS L WACK PH.D LLC,4045 Wadsworth Blvd Ste 308,,Wheat Ridge,CO,80033-4626,Jefferson,39.772501,-105.082121,3034211896,1366642092,261QM0850X,Adult Mental Health Clinic,,,,,,,,
113524,2,JOHN B WOODWARD III MD PC,4045 Wadsworth Blvd Ste 311,,Wheat Ridge,CO,80033-4626,Jefferson,,,3034256856,1598107153,261Q00000X,Clinic or Center,,,,,,,,
187838,2,MOUNTAINOCCUPATIONALMEDICINE LLC,4045 Wadsworth Blvd Ste 311,,Wheat Ridge,CO,80033-4626,Jefferson,,,3038776113,1699095190,261QR0405X,Substance Use Disorder Rehabilitation Facility,261QX0100X,Occupational Medicine Clinic,,,,,,
1901423,2,JOURNEYWELL LLC,40495 County Road 13,,Elizabeth,CO,80107-8904,Elbert,,,3034788734,1700479904,251S00000X,Community Behavioral Health Agency,261QM0850X,Adult Mental Health Clinic,,,,,,
170755,2,COMMUNITY HEALTH SERVICES,405 Castle Creek Rd Ste 6,,Aspen,CO,81611-3125,Pitkin,39.189408,-106.8386,9709205420,1205957032,261Q00000X,Clinic or Center,251K00000X,Public Health or Welfare Agency,,,,,,
233153,2,COUNTY OF EL PASO SCHOOL DISTRICT 14,405 El Monte Pl,,Manitou Springs,CO,80829-2502,El Paso,38.85657,-104.904112,7196852024,1669516654,251300000X,Local Education Agency,DISSCHBCLI,District School Based Clinic,,,,,,
2028192,2,VAIL SUMMIT ORTHOPAEDICS,405 Elk Ave,,Crested Butte,CO,81224,Gunnison,,,9706416778,1023681707,261Q00000X,Clinic or Center,,,,,,,,
1475958,2,TRANSFORM THE NEST,405 Mathews St Apt A,,Fort Collins,CO,80524-7147,Larimer,,,9702393553,1215561857,261QM0801X,Mental Health Center,,,,,,,,
243474,2,SPLENDOR DEVELOPMENTAL SERVICES LLC,405 Park Dr,,Glenwood Springs,CO,81601-4139,Garfield,,,9709478461,1588107247,343900000X,Non-emergency Medical Van Transport ,320600000X,Mental Retardation or Developmental Disabilities R,251C00000X,Day Training Developmentally Disabled Services Age,385HR2060X,Mental Retardation or Developmental Disabilities R,,
250776,2,WINDY PEAK WELLNESS,405 Urban St Ste 320,,Lakewood,CO,80228-1222,Jefferson,39.723564,-105.134539,3034428728,1679835102,261QH0100X,Health Service Facility,,,,,,,,
962554,2,PILGRIM HOUSE ASSISTED LIVING LLC,405 W Mayfield Dr,,Grand Junction,CO,81507-1521,Mesa,,,9706974385,1386108496,310400000X,Assisted Living Facility ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
189890,2,PILGRIM HOUSE LLC,405 W Mayfield Dr,,Grand Junction,CO,81507-1521,Mesa,,,9702558345,1316188469,310400000X,Assisted Living Facility ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
218938,2,"OBHG COLORADO, PC",4050 Briargate Pkwy,,Colorado Springs,CO,80920-7815,El Paso,38.967058,-104.755683,8009672289,1104116896,261Q00000X,Clinic or Center,,,,,,,,
1830588,2,"PEDIATRIX MEDICAL GROUP OF COLORADO, P.C.",4050 Briargate Pkwy,,Colorado Springs,CO,80920-7815,El Paso,38.967058,-104.755683,7193645000,1336754175,261Q00000X,Clinic or Center,,,,,,,,
1479169,2,"POUDRE VALLEY MEDICAL GROUP, L",4050 Briargate Pkwy,C1100,Colorado Springs,CO,80920-7815,El Paso,38.967058,-104.755683,7193656568,1457980617,261Q00000X,Clinic or Center,,,,,,,,
1478926,2,"POUDRE VALLEY MEDICAL GROUP, LLC",4050 Briargate Pkwy Fl 4,,Colorado Springs,CO,80920-7815,El Paso,,,7193651292,1316569387,261Q00000X,Clinic or Center,,,,,,,,
236700,2,EYECARE FOR YOU LLC,4050 S Timberline Rd Unit 120,,Fort Collins,CO,80525-6023,Larimer,40.532322,-105.038899,9702828888,1508198433,261Q00000X,Clinic or Center,,,,,,,,
123436,2,STATE OF COLORADO,4055 S Lowell Blvd Bldg Ka,,Denver,CO,80236-3120,Denver,,,3038667400,1184784480,251S00000X,Community Behavioral Health Agency,,,,,,,,
229799,2,"SERC OF WOODLAND PARK, LLC",406 E Grace Ave,,Woodland Park,CO,80863-3127,Teller,38.993954,-105.048741,7196873767,1063403855,261QR0400X,Rehabilitation Facility,,,,,,,,
256371,2,FAMILIES FOR FAMILIES LLC,406 Echo Ln,,Colorado Springs,CO,80904-2058,,,,7199998779,1376049882,251C00000X,Day Training Developmentally Disabled Services Age,385HR2060X,Mental Retardation or Developmental Disabilities R,,,,,,
1898855,2,"COLORADO SPRINGS DERMATOLOGY CLINIC, PC",406 N Main St,,Pueblo,CO,81003-3123,Pueblo,38.270844,-104.608381,7194711763,1386241453,261Q00000X,Clinic or Center,,,,,,,,
958908,2,"ELIAS TRANSPORTATION SERVICES, LLC",406 Palmetto Dr,,New Castle,CO,81647-9436,Garfield,,,9703550182,1821551664,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
153691,2,PROWERS COUNTY,407 E Olive St,,Lamar,CO,81052-2842,Prowers,,,7193368039,1700137445,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
123050,2,"PATRICIA COURI SCHNIEDWIND, PSY.D., P.L.L.C.",407 S Tejon St Ste A,,Colorado Springs,CO,80903-2196,El Paso,38.827909,-104.823332,7192299739,1053604140,251S00000X,Community Behavioral Health Agency,,,,,,,,
2032950,2,TIM & HEGAN HEALTH CARE SOLUTION,407 S Tejon St Ste I,,Colorado Springs,CO,80903-2196,El Paso,,,7196352003,1740943364,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
204505,2,UNIVERSITY OF COLORADO,4070 Albion St Apt 306,,Denver,CO,80216-4461,Denver,,,3862994836,1235676172,261QF0400X,Federally Qualified Health Center (FQHC),,,,,,,,
197875,2,M&M TRANS MEDICAL,4071 Orleans Ct,,Denver,CO,80249-8043,Denver,,,7209418429,1801206735,332H00000X,Eyewear Supplier,302R00000X,Health Maintenance Organization ,,,,,,
192093,2,CATHOLIC HEALTH INITIATIVES COLORADO,4075 E 128th Ave,,Thornton,CO,80241-2201,Adams,39.929006,-104.939484,3039254210,1215346432,261Q00000X,Clinic or Center,,,,,,,,
195244,2,CHPG THORNTON WOMEN'S HEALTH,4075 E 128th Ave,,Thornton,CO,80241-2201,Adams,39.929006,-104.939484,3039254240,1861801086,261Q00000X,Clinic or Center,,,,,,,,
1476034,2,PARKVIEW ANCILLARY SERVICES,408 N Main St,,Pueblo,CO,81003-3123,Pueblo,,,7195459713,1902436256,261Q00000X,Clinic or Center,,,,,,,,
1263990,2,PARKVIEW ANCILLARY SERVICES,408 N Main St,,Pueblo,CO,81003-3123,Pueblo,,,7195640660,1992347256,261Q00000X,Clinic or Center,,,,,,,,
1303057,2,"PARKVIEW ANCILLARY SERVICES, L",408 N Main St,,Pueblo,CO,81003-3123,Pueblo,,,7195957740,1144869371,261Q00000X,Clinic or Center,,,,,,,,
1305298,2,"PARKVIEW ANCILLARY SERVICES, LLC",408 N Main St,,Pueblo,CO,81003-3123,Pueblo,,,7195422400,1639717721,261Q00000X,Clinic or Center,,,,,,,,
1261483,2,"PARKVIEW ANCILLARY SERVICES, LLC",408 N Main St,,Pueblo,CO,81003-3123,Pueblo,,,7195622360,1972145951,261Q00000X,Clinic or Center,,,,,,,,
149412,2,"3D VISION, INC",4080 W Northern Ave,,Pueblo,CO,81005-3503,Pueblo,38.232653,-104.664535,7195913937,1881063303,261Q00000X,Clinic or Center,,,,,,,,
226049,2,ANCHOR LIMO SERVICE LLC,4087 Orleans Ct,,Denver,CO,80249-8043,Denver,,,7202516579,1093178238,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
177175,2,VALERIE J. BORSA MD,409 Benedicta Ave,,Trinidad,CO,81082-2004,Las Animas,37.172089,-104.489388,7196802677,1811288145,261Q00000X,Clinic or Center,,,,,,,,
100783,2,STATE OF COLORADO,409 Benedicta Ave,Trinidad State Nursing Home Star Club,Trinidad,CO,81082-2004,Las Animas,37.172089,-104.489388,7198452813,1386818383,343900000X,Non-emergency Medical Van Transport ,261QA0600X,Adult Day Care Center,,,,,,
185754,2,"TRINIDAD INN, INC",409 Benedicta Ave,,Trinidad,CO,81082-2004,Las Animas,37.172089,-104.489388,7198469291,1841657723,385H00000X,Respite Care Facility,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
213277,2,MT ROSE HEALTH CENTER,409 Benedicta Ave Ste A,,Trinidad,CO,81082-2004,Las Animas,37.172089,-104.489388,7198462941,1225474901,261Q00000X,Clinic or Center,,,,,,,,
249877,2,PLATTE VALLEY HEARING CENTER,409 E Platte Ave,,Fort Morgan,CO,80701-3335,Morgan,40.254343,-103.796128,9706799322,1881835304,261Q00000X,Clinic or Center,,,,,,,,
268158,2,DOLORES COUNTY DEPARTMENT OF SOCIAL SERVICES,409 Main St,,Dove Creek,CO,81324-5148,Dolores,37.765396,-108.903503,9706772250,1831292176,347B00000X,Bus ,341600000X,Ambulance,343900000X,Non-emergency Medical Van Transport ,344600000X,Taxi,3416A0800X,Air Transport 
1832540,2,SAN LUIS VALLEY BEHAVIORAL HEALTH GROUP,409 Trinchera St,,San Luis,CO,81152,Costilla,,,7196720331,1669098901,261Q00000X,Clinic or Center,251S00000X,Community Behavioral Health Agency,261QM0801X,Mental Health Center,261QR0405X,Substance Use Disorder Rehabilitation Facility,,
1897918,2,SAN LUIS VALLEY COMMUNITY MENTAL HEALTH CENTER,409 Trinchera St,,San Luis,CO,81152,Costilla,,,7195893671,1285248732,261Q00000X,Clinic or Center,261QM0801X,Mental Health Center,261QR0405X,Substance Use Disorder Rehabilitation Facility,,,,
1831019,2,"PEDIATRIX MEDICAL GROUP OF COLORADO, P.C.",4090 Briargate Pkwy,,Colorado Springs,CO,80920-7815,El Paso,38.967058,-104.755683,8777374546,1558975284,261Q00000X,Clinic or Center,,,,,,,,
251929,2,UNIVERSITY PHYSICIANS INCORPORATED,4090 Briargate Pkwy,,Colorado Springs,CO,80920-7815,El Paso,38.967058,-104.755683,7193051234,1346744083,261Q00000X,Clinic or Center,,,,,,,,
258271,2,CHILDREN'S HOSPITAL COLORADO,4090 Briargate Pkwy,,Colorado Springs,CO,80920-7815,,38.967058,-104.755683,7207772566,1336637438,282N00000X,General Acute Care Hospital ,282NC2000X,Child Critical Access Hospital,,,,,,
206321,2,"TRACY WELLS, OD PC",4092 Austin Bluffs Pkwy,,Colorado Springs,CO,80918-5905,El Paso,,,7195901765,1598209777,261Q00000X,Clinic or Center,,,,,,,,
256456,2,OPEYEMI ADETUTU BANJOKO,41 Montebello Rd Ste 110,,Pueblo,CO,81001-1366,Pueblo,38.306681,-104.597264,7195439158,1184998387,261Q00000X,Clinic or Center,,,,,,,,
101309,2,"SPANISH PEAKS NEW ALTERNATIVES, INC.",41 Montebello Rd Ste 116,,Pueblo,CO,81001-1366,Pueblo,38.306479,-104.59791,7195452746,1508250911,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,261QR0405X,Substance Use Disorder Rehabilitation Facility,,,,
251637,2,HEALTH SOLUTIONS,41 Montebello Rd Ste 200,,Pueblo,CO,81001-1366,Pueblo,38.306479,-104.59791,7195452746,1639427255,251S00000X,Community Behavioral Health Agency,261QM0801X,Mental Health Center,,,,,,
1475066,2,VANGUARD MEDICAL SPECIALISTS,41 State Highway 67 Unit B,,Woodland Park,CO,80863-5009,Teller,,,7193551585,1558981175,261Q00000X,Clinic or Center,,,,,,,,
1477429,2,COLORADO SPORT AND SPINE CENTERS,41 State Highway 67 Unit C,,Woodland Park,CO,80863-5009,Teller,,,7196860553,1891327920,261QP2000X,Physical Therapy Facility,261QR0400X,Rehabilitation Facility,,,,,,
1899975,2,KJS COUNSELING AND CONSULTING,41 Tassels Loop,,Breckenridge,CO,80424-8814,Summit,,,9703689636,1073139770,251S00000X,Community Behavioral Health Agency,,,,,,,,
168850,2,"COLUMBINE CHIROPRACTIC PLAN, LLC",410 17th St Ste 1550,,Denver,CO,80202-4407,Denver,,,3038931900,1437464369,302F00000X,Exclusive Provider Organization ,,,,,,,,
183474,2,"ROARING FORK GASTROENTEROLOGY,",410 20th St Ste 101,,Glenwood Springs,CO,81601-4272,Garfield,39.531917,-107.32363,9702309623,1659778652,261Q00000X,Clinic or Center,261QM1300X,Multi-Specialty Clinic,,,,,,
1897617,2,WELLCOVA HEALTH SERVICES,410 Acoma St Unit 106,,Denver,CO,80204-5141,Denver,,,2762335063,1184225336,261QM0801X,Mental Health Center,,,,,,,,
216785,2,INNOVA EMERGENCY MEDICAL ASSOCIATES PC,410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7198469213,1295178978,261Q00000X,Clinic or Center,,,,,,,,
182906,2,"INSIGHT RADIOLOGY, PC",410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7818468081,1912349754,261Q00000X,Clinic or Center,,,,,,,,
1479157,2,"POUDRE VALLEY MEDICAL GROUP, LLC",410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7193646488,1295354801,261Q00000X,Clinic or Center,,,,,,,,
237379,2,TRINIDAD AREA HEALTH ASSOCIATION,410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7198469213,1184616740,261Q00000X,Clinic or Center,282N00000X,General Acute Care Hospital ,282NC0060X,Critical Access Hospital,,,,
1917218,2,TRINIDAD AREA HEALTH ASSOCIATION,410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7198453168,1841870623,261Q00000X,Clinic or Center,261QE0002X,Emergency Care Clinic,,,,,,
1951917,2,HEALTH SOLUTIONS AT MOUNT SAN RAFAEL HOSPITAL CLIN,410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7195452746,1386210094,261QR0405X,Substance Use Disorder Rehabilitation Facility,,,,,,,,
170726,2,TRINIDAD AREA HEALTH ASSOCIATION,410 Benedicta Ave,,Trinidad,CO,81082-2005,Las Animas,37.17292,-104.487561,7198469213,1467400309,261QR1300X,Rural Health Clinic,,,,,,,,
101200,2,PEAK VISTA COMMUNITY HEALTH CENTERS,410 Gold Pass Hts,,Colorado Springs,CO,80906-3882,El Paso,38.793052,-104.82162,7196325700,1659674034,261QF0400X,Federally Qualified Health Center (FQHC),,,,,,,,
219554,2,PEAK VISTA COMMUNITY HEALTH CENTER,410 Gold Pass Hts,,Colorado Springs,CO,80906-3882,El Paso,38.793052,-104.82162,7196325700,1932437746,333600000X,Pharmacy ,261QF0400X,Federally Qualified Health Center (FQHC),3336C0002X,Clinic Pharmacy ,,,,
1305323,2,ASPEN LEAF ASSISTED LIVING RESIDENCE - STRATTON,410 Main St,,Stratton,CO,80836-1115,Kit Carson,,,7193484666,1780221895,310400000X,Assisted Living Facility ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
226612,2,VVMC DIVERSIFIED SERVICES,410 McGregor Dr,,Gypsum,CO,81637,Eagle,39.6472,-106.9515,9704797272,1255708053,261Q00000X,Clinic or Center,261QU0200X,Urgent Care Clinic,,,,,,
259860,2,COUNTY OF TELLER SCHOOL DISTRICT RE1,410 N B St,,Cripple Creek,CO,80813-5033,Teller,38.7952,-105.1932,7196892685,1538206628,DISSCHBCLI,District School Based Clinic,251300000X,Local Education Agency,,,,,,
206720,2,PERSPECTIVE SHIFT,410 S 8th St Ste F,,Colorado Springs,CO,80905-1822,El Paso,,,7196331213,1710177472,251S00000X,Community Behavioral Health Agency,,,,,,,,
269590,2,HIGH PLAINS COMMUNITY HEALTH CENTER INCORPORATED,410 W Colorado St,,Holly,CO,81047,Prowers,,,7195376642,1932596350,261QF0400X,Federally Qualified Health Center (FQHC),,,,,,,,
269681,2,IORA HEALTH COLORADO PC,4100 E Mississippi Ave,,Denver,CO,80246-3048,Arapahoe,39.696012,-104.938858,3035529522,1891205399,261Q00000X,Clinic or Center,,,,,,,,
239273,2,"EDC OF DENVER, LLC",4100 E Mississippi Ave Ste 1300,,Denver,CO,80246-3057,Arapahoe,39.696012,-104.938858,7195785132,1124165923,261Q00000X,Clinic or Center,283Q00000X,Psychiatric Hospital ,,,,,,
190413,2,OPTIMUM HEALTH CHIROPRACTIC,4100 E Mississippi Ave Ste 310,,Denver,CO,80246-3052,Arapahoe,,,7209740392,1922265909,261Q00000X,Clinic or Center,,,,,,,,
119488,2,"COLORADO PROFESSIONAL PSYCHOLOGICAL GROUP, P.C.",4100 E Mississippi Ave Ste 600,,Denver,CO,80246-3054,Arapahoe,39.69604,-104.93843,3033800114,1992893598,261QM0850X,Adult Mental Health Clinic,261QM0855X,Adolescent and Children Mental Health Clinic,,,,,,
123171,2,"COMMUNITY ADVANTAGE, INC.",4100 W 17th St,,Greeley,CO,80634-3334,Weld,,,9703300203,1275749673,320900000X,Psychiatric Residential Treatment Facility ,343900000X,Non-emergency Medical Van Transport ,251C00000X,Day Training Developmentally Disabled Services Age,,,,
175632,2,WILLIAMS CONSULTING SERVICES,4101 E Iowa Ave Apt 6,,Denver,CO,80222-3725,Denver,,,3148985218,1659756633,251S00000X,Community Behavioral Health Agency,,,,,,,,
252746,2,CREEKSIDE ENDOCRINE ASSOCIATES PC,4101 E Louisiana Ave Ste 200,,Denver,CO,80246-3472,Denver,39.693285,-104.939352,3033886410,1124024799,261Q00000X,Clinic or Center,,,,,,,,
1897988,2,"RECOVERY INSTITUTE OF AMERICA, LLC",4101 E Louisiana Ave Ste 300,,Denver,CO,80246-3449,Denver,,,9493543837,1134710817,324500000X,Substance Abuse Rehabilitation Facility ,251S00000X,Community Behavioral Health Agency,251B00000X,Case Management Agency,261QM0801X,Mental Health Center,261QR0401X,Comprehensive Outpatient Rehabilitation Facility
130113,2,ARAPAHOE COUNTY SCHOOL DISTRICT 1,4101 S Bannock St,,Englewood,CO,80110-4605,Arapahoe,,,3038062017,1770645665,251300000X,Local Education Agency,DISSCHBCLI,District School Based Clinic,,,,,,
271143,2,REGENTS OF THE UNIVERSITY OF COLORADO,4101 S Federal Blvd Unit B,,Englewood,CO,80110-4316,Arapahoe,,,3033156150,1194921411,261QF0400X,Federally Qualified Health Center (FQHC),,,,,,,,
168583,2,FORWARD LIVING CORPORATION,4102 Nyala Dr,,Colorado Springs,CO,80922-2436,El Paso,,,7194607629,1710415302,320600000X,Mental Retardation or Developmental Disabilities R,385H00000X,Respite Care Facility,251C00000X,Day Training Developmentally Disabled Services Age,,,,
155513,2,FORWARD LIVING CORPORATION,4102 Nyala Dr,,Colorado Springs,CO,80922-2436,El Paso,,,7194607629,1164942579,385H00000X,Respite Care Facility,,,,,,,,
117332,2,WHITNEY S KENNEDY MD PLLC,4104 Tejon St,,Denver,CO,80211-1813,Denver,39.773149,-105.010882,3033813700,1962684381,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,,,,,,
1902553,2,PENRAD IMAGING LLC,4105 Briargate Pkwy Ste 115,,Colorado Springs,CO,80920-3482,El Paso,38.964742,-104.75311,7195931799,1851992291,261Q00000X,Clinic or Center,261QR0200X,Radiology Clinic,,,,,,
101257,2,"COLORADO PERMANENTE MEDICAL GROUP, P.C.",4105 Briargate Pkwy Ste 125,,Colorado Springs,CO,80920-3482,El Paso,38.964742,-104.75311,3033384545,1740633098,261Q00000X,Clinic or Center,,,,,,,,
143280,2,KAISER FOUNDATION HEALTH PLAN,4105 Briargate Pkwy Ste 125,,Colorado Springs,CO,80920-3482,El Paso,38.964742,-104.75311,3033383800,1487881470,261Q00000X,Clinic or Center,,,,,,,,
1479158,2,"POUDRE VALLEY MEDICAL GROUP, LLC",4105 Briargate Pkwy Ste 200,,Colorado Springs,CO,80920-3484,El Paso,38.964742,-104.75311,7195994692,1841819539,261Q00000X,Clinic or Center,,,,,,,,
1831834,2,IRON HORSE PEDIATRICS,4105 Briargate Pkwy Ste 205,,Colorado Springs,CO,80920-3484,El Paso,38.964742,-104.75311,7196333850,1225624513,261Q00000X,Clinic or Center,,,,,,,,
1829944,2,"COLORADO ORTHOPEDIC SPECIALISTS, PLLC",4105 Briargate Pkwy Ste 300,,Colorado Springs,CO,80920-3487,El Paso,38.964742,-104.75311,7194733332,1578172979,261Q00000X,Clinic or Center,,,,,,,,
1926656,2,CATHOLIC HEALTH INITIATIVES COLORADO,4105 Briargate Pkwy Ste 300,,Colorado Springs,CO,80920-3487,El Paso,38.964742,-104.75311,7195718888,1588249510,261QP2000X,Physical Therapy Facility,261QR0400X,Rehabilitation Facility,,,,,,
1477822,2,"VASCULAR LABS OF THE ROCKIES, PLLC",4105 E Florida Ave Ste 100,,Denver,CO,80222-3636,Denver,,,8337970954,1396374351,261Q00000X,Clinic or Center,305S00000X,Point of Service ,,,,,,
1951874,2,"ANNEST, SYNN, NOWAK & MUBARAK PLLC",4105 E Florida Ave Ste 200,,Denver,CO,80222-3641,Denver,39.689825,-104.939326,7207728040,1891362158,261Q00000X,Clinic or Center,,,,,,,,
1900059,2,"ANNEST, SYNN, NOWAK & MUBARAK PROFESSIONAL LLC",4105 E Florida Ave Ste 200,,Denver,CO,80222-3641,Denver,39.689825,-104.939326,3035390736,1407446321,261Q00000X,Clinic or Center,,,,,,,,
121914,2,"ANTHONY P YOUNG, PSY.D. & ASSOCIATES",411 Lakewood Cir Ste A109B,,Colorado Springs,CO,80910-2667,El Paso,,,7194730043,1023211927,251S00000X,Community Behavioral Health Agency,,,,,,,,
193644,2,"BE WELL COUNSELING SERVICES, LLC",411 Lakewood Cir Ste C201,,Colorado Springs,CO,80910-2668,El Paso,,,7193023175,1497105050,251S00000X,Community Behavioral Health Agency,,,,,,,,
148897,2,"COLLABORATIVE COUNSELING SERVICES, LLC",411 Lakewood Cir Ste C201,,Colorado Springs,CO,80910-2668,El Paso,,,,1679098156,261QM0801X,Mental Health Center,,,,,,,,
196740,2,MORGAN COMMUNITY WALK- IN CLINIC,411 Main St Ste 203,,Fort Morgan,CO,80701-2136,Morgan,,,9708670662,1427299304,261Q00000X,Clinic or Center,,,,,,,,
146073,2,"COREVISION NETWORK, LLC",411 S Cascade Ave Ste 100,,Colorado Springs,CO,80903-3811,El Paso,38.827805,-104.825091,7196347161,1932559606,261Q00000X,Clinic or Center,,,,,,,,
1951822,2,"HAYLI KARBOWSKI, MD, PLLC",411 W Platte Ave Ste A # 271,,Fort Morgan,CO,80701-2658,Morgan,,,9704270177,1396319034,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,,,,,,
1831806,2,"POUDRE VALLEY MEDICAL GROUP, L",4110 Briargate Pkwy Ste 140,,Colorado Springs,CO,80920-7836,El Paso,38.968056,-104.753263,7193648346,1730794819,261Q00000X,Clinic or Center,,,,,,,,
2033562,2,"POUDRE VALLEY MEDICAL GROUP, LLC",4110 Briargate Pkwy Ste 200,,Colorado Springs,CO,80920-7836,El Paso,38.968056,-104.753263,7192828888,1669144002,261Q00000X,Clinic or Center,,,,,,,,
230489,2,COLORADO SPRINGS ORTHOPAEDIC GROUP,4110 Briargate Pkwy Ste 300,,Colorado Springs,CO,80920-7837,El Paso,38.968056,-104.753263,7196327669,1972578359,261Q00000X,Clinic or Center,,,,,,,,
1479070,2,"POUDRE VALLEY MEDICAL GROUP, LLC",4110 Briargate Pkwy Ste 400,,Colorado Springs,CO,80920-7838,El Paso,38.968056,-104.753263,7193646550,1437771722,261Q00000X,Clinic or Center,,,,,,,,
137631,2,"CHRISTIAN J. YORK, M.D., P.C.",4110 Briargate Pkwy Ste 405,,Colorado Springs,CO,80920-7838,El Paso,38.968056,-104.753263,7193272229,1053563155,261Q00000X,Clinic or Center,,,,,,,,
1904581,2,"POUDRE VALLEY MEDICAL GROUP, LLC",4110 Briargate Pkwy Ste 405,,Colorado Springs,CO,80920-7838,El Paso,38.968056,-104.753263,9706244443,1396338398,261Q00000X,Clinic or Center,,,,,,,,
131649,2,CHILDRENS EYE CENTER PC,4110 Briargate Pkwy Ste 440,,Colorado Springs,CO,80920-7838,El Paso,38.968056,-104.753263,7195741654,1922293760,261Q00000X,Clinic or Center,,,,,,,,
1833312,2,"POUDRE VALLEY MEDICAL GROUP, L",4110 Briargate Pkwy Ste 445,,Colorado Springs,CO,80920-7839,El Paso,,,7193648840,1992319644,261Q00000X,Clinic or Center,,,,,,,,
1833343,2,"POUDRE VALLEY MEDICAL GROUP, LLC",4110 Briargate Pkwy Ste 460,,Colorado Springs,CO,80920-7839,El Paso,38.968056,-104.753263,7193648347,1942815253,261Q00000X,Clinic or Center,,,,,,,,
1479172,2,"POUDRE VALLEY MEDICAL GROUP, L",4110 Briargate Pkwy Ste 465,,Colorado Springs,CO,80920-7839,El Paso,38.968056,-104.753263,7194770211,1568091718,261Q00000X,Clinic or Center,,,,,,,,
1476006,2,HEALOGICS SPECIALTY PHYSICIANS OF COLORADO-PROFESS,4112 Outlook Blvd Ste 250,,Pueblo,CO,81008-1667,Pueblo,38.311727,-104.625931,7195575592,1114559572,261Q00000X,Clinic or Center,,,,,,,,
1900732,2,"PUEBLO RADIOLOGICAL GROUP, PC",4112 Outlook Blvd Ste 255,,Pueblo,CO,81008-1667,Pueblo,,,7195847410,1396346185,261Q00000X,Clinic or Center,261QR0200X,Radiology Clinic,,,,,,
1833028,2,CATHOLIC HEALTH INITIATIVES COLORADO,4112 Outlook Blvd Ste 303,,Pueblo,CO,81008-1667,Pueblo,38.311727,-104.625931,7195578600,1346851268,261Q00000X,Clinic or Center,,,,,,,,
1898538,2,PUEBLO RADIOLOGICAL GROUP PC,4112 Outlook Blvd Ste 37,,Pueblo,CO,81008-1667,Pueblo,38.311727,-104.625931,7195626300,1164023131,261Q00000X,Clinic or Center,261QR0200X,Radiology Clinic,,,,,,
179806,2,ST MARY CORWIN PHYSICIAN PARTNERS,4112 Outlook Blvd Ste 37,,Pueblo,CO,81008-1667,Pueblo,38.311727,-104.625931,7195646254,1740208909,261Q00000X,Clinic or Center,,,,,,,,
1898620,2,PUEBLO RADIOLOGICAL GROUP PC,4112 Outlook Blvd Ste 96,,Pueblo,CO,81008-1667,Pueblo,38.311727,-104.625931,7195626254,1346841129,261Q00000X,Clinic or Center,261QR0200X,Radiology Clinic,,,,,,
1476258,2,"CENTURA VENTURES, LLC",4112 Outlook Blvd Ste 96,,Pueblo,CO,81008-1667,Pueblo,38.311727,-104.625931,7195626200,1730711862,261QP2000X,Physical Therapy Facility,261QR0400X,Rehabilitation Facility,,,,,,
236223,2,NEUROFEEDBACK CLINIC OF NORTHERN COLORADO LLC,4115 Boardwalk Dr Unit 100,,Fort Collins,CO,80525-5945,Larimer,40.530606,-105.072154,9704934580,1659794477,261Q00000X,Clinic or Center,,,,,,,,
193235,2,"WALLACE COUNSELING, LLC",4115 Boardwalk Dr Unit 200,,Fort Collins,CO,80525-5945,Larimer,40.530606,-105.072154,9708174049,1396028544,261Q00000X,Clinic or Center,,,,,,,,
159140,2,THE ARGYLE REDEVELOPMENT PARTNERSHIP,4115 W 38th Ave,,Denver,CO,80212-1923,Denver,39.770047,-105.041158,3034559513,1033117411,310400000X,Assisted Living Facility ,313M00000X,Nursing Facility or Intermediate Care Facility ,,,,,,
226838,2,THE LADIES RELIEF SOCIETY OF DENVER DBA THE ARGYLE,4115 W 38th Ave,,Denver,CO,80212-1923,Denver,39.770047,-105.041158,,1225295371,310400000X,Assisted Living Facility ,,,,,,,,
